data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
20/2021/04 00:20:26,55,45,36,1023,-2.00,0.50,1.06,-0.44,0.02,0.64,3.95,3.27,-0.20,3,Plug
20/2021/04 00:20:29,41,25,35,1023,0.14,0.50,1.06,-0.38,-0.01,0.62,4.03,4.47,-0.56,3,Plug
20/2021/04 00:20:32,41,23,37,1023,0.13,0.50,1.06,-0.41,0.01,0.64,3.75,5.15,-0.34,3,Plug
20/2021/04 00:20:35,42,29,36,1023,0.53,0.50,0.95,-0.41,0.01,0.62,3.40,4.17,-1.30,3,Plug
20/2021/04 00:20:38,52,39,37,1023,-1.24,0.51,1.08,-0.44,-0.00,0.63,3.71,2.63,-0.74,3,Plug
20/2021/04 00:20:41,40,25,36,1023,-2.00,0.50,0.94,-0.36,0.02,0.62,4.55,4.90,0.37,3,Plug
20/2021/04 00:20:44,46,31,35,1023,-0.11,0.51,1.04,-0.40,0.03,0.62,3.72,4.41,-0.64,3,Plug
20/2021/04 00:20:47,50,34,36,1023,0.92,0.55,1.04,-0.44,0.00,0.64,3.46,2.66,-1.45,3,Plug
20/2021/04 00:20:50,52,41,35,1023,0.14,0.61,0.94,-0.44,-0.05,0.67,4.48,2.54,0.34,3,Plug
20/2021/04 00:20:53,46,24,36,1023,0.28,0.52,0.99,-0.39,0.02,0.61,3.88,4.37,-0.37,3,Plug
20/2021/04 00:20:56,46,30,37,1023,2.00,0.52,0.97,-0.43,-0.03,0.64,3.07,4.30,-1.94,3,Plug
20/2021/04 00:20:59,58,47,37,1023,0.47,0.57,1.04,-0.43,-0.00,0.65,3.79,2.60,-0.67,3,Plug
20/2021/04 00:21:02,42,23,36,1023,0.54,0.51,1.08,-0.38,0.03,0.62,4.09,4.05,-0.57,3,Plug
20/2021/04 00:21:05,38,23,36,1023,-1.58,0.50,1.02,-0.40,-0.01,0.64,3.15,5.11,-0.72,3,Plug
20/2021/04 00:21:08,51,39,36,1023,0.11,0.50,1.03,-0.47,0.00,0.66,3.45,2.85,-1.11,3,Plug
20/2021/04 00:21:11,50,37,37,1023,0.39,0.50,0.97,-0.40,0.04,0.63,3.76,3.93,-0.57,3,Plug
20/2021/04 00:21:14,45,24,38,1023,-2.00,0.49,1.02,-0.39,0.02,0.59,3.57,6.73,-0.21,3,Plug
20/2021/04 00:21:17,41,28,36,1023,-2.00,0.51,0.96,-0.43,0.01,0.66,3.11,3.55,-1.42,3,Plug
20/2021/04 00:21:20,54,46,37,1023,-0.98,0.51,0.97,-0.38,-0.01,0.62,3.94,2.85,-0.45,3,Plug
20/2021/04 00:21:23,41,24,36,1023,-0.52,0.54,0.99,-0.43,0.02,0.63,4.10,4.41,-0.18,3,Plug
20/2021/04 00:21:26,42,24,36,1023,0.38,0.51,1.02,-0.43,0.01,0.64,2.59,4.83,-1.75,3,Plug
20/2021/04 00:21:29,52,38,38,1023,0.03,0.50,1.03,-0.43,0.01,0.64,3.72,2.50,-1.33,3,Plug
20/2021/04 00:21:32,51,43,37,1023,-0.15,0.50,1.03,-0.43,-0.03,0.62,4.45,1.40,-0.19,3,Plug
20/2021/04 00:21:35,42,26,38,1023,-0.17,0.50,0.97,-0.38,0.02,0.61,4.12,4.52,-0.50,3,Plug
20/2021/04 00:21:38,42,26,36,1023,0.27,0.50,0.94,-0.43,0.01,0.63,3.92,1.37,0.75,3,Plug
20/2021/04 00:21:41,55,45,37,1023,0.20,0.49,1.04,-0.45,0.00,0.65,3.72,2.96,-1.07,3,Plug
20/2021/04 00:21:44,44,28,36,1023,0.14,0.50,1.03,-0.38,-0.01,0.64,4.45,2.92,-0.14,3,Plug
20/2021/04 00:21:47,42,22,36,1023,0.16,0.50,1.10,-0.41,0.00,0.64,3.51,4.92,-0.79,3,Plug
20/2021/04 00:21:50,56,48,37,1023,0.07,0.52,0.99,-0.44,-0.02,0.65,4.14,1.34,-0.23,3,Plug
20/2021/04 00:21:53,42,25,37,1023,0.80,0.52,1.10,-0.37,-0.00,0.62,3.92,4.40,-0.55,3,Plug
20/2021/04 00:21:56,45,28,36,1023,-0.59,0.52,0.98,-0.44,0.01,0.65,2.97,4.26,-1.67,3,Plug
20/2021/04 00:21:59,54,46,36,1023,-2.00,0.50,0.95,-0.46,0.03,0.64,3.92,3.12,-0.89,3,Plug
20/2021/04 00:22:02,40,23,36,1023,-2.00,0.50,1.03,-0.36,0.00,0.59,3.96,5.16,-0.67,3,Plug
20/2021/04 00:22:05,42,27,36,1023,-2.00,0.51,0.94,-0.45,0.03,0.66,3.08,4.20,-1.47,3,Plug
20/2021/04 00:22:08,51,44,37,1023,-0.33,0.52,1.09,-0.46,0.02,0.67,3.73,3.11,-0.95,3,Plug
20/2021/04 00:22:11,48,33,37,1023,0.59,0.52,1.01,-0.39,-0.01,0.64,4.40,2.61,-0.12,3,Plug
20/2021/04 00:22:14,41,24,37,1023,1.27,0.51,1.06,-0.38,0.01,0.62,3.78,4.99,-0.44,3,Plug
20/2021/04 00:22:17,45,29,36,1023,1.47,0.51,1.04,-0.45,-0.03,0.65,3.13,3.74,-1.05,3,Plug
20/2021/04 00:22:20,61,47,38,1023,-1.80,0.50,1.06,-0.47,-0.01,0.67,3.48,2.69,-0.89,3,Plug
20/2021/04 00:22:23,47,33,36,1023,0.25,0.50,1.03,-0.41,0.01,0.63,4.06,3.19,0.05,3,Plug
20/2021/04 00:22:26,38,24,36,1023,-2.00,0.50,1.00,-0.37,0.02,0.61,3.63,4.79,-0.94,3,Plug
20/2021/04 00:22:29,42,29,37,1023,-0.29,0.51,0.95,-0.44,-0.00,0.65,2.84,4.48,-1.39,3,Plug
20/2021/04 00:22:32,54,46,36,1023,0.00,0.51,0.97,-0.41,-0.00,0.65,3.94,2.96,-0.63,3,Plug
20/2021/04 00:22:35,40,24,37,1023,-0.35,0.49,1.03,-0.36,0.02,0.60,3.66,4.75,-0.96,3,Plug
20/2021/04 00:22:38,41,22,37,1023,0.11,0.49,1.05,-0.42,0.01,0.65,3.42,5.08,-1.08,3,Plug
20/2021/04 00:22:41,51,37,37,1023,0.27,0.49,1.07,-0.45,0.01,0.65,3.62,2.73,-1.58,3,Plug
20/2021/04 00:22:44,48,35,37,1023,-2.00,0.50,0.95,-0.42,0.02,0.64,4.26,3.11,-0.02,3,Plug
20/2021/04 00:22:47,42,22,37,1023,1.78,0.51,1.08,-0.38,-0.02,0.63,3.68,5.20,-0.65,3,Plug
