data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 16:32:15,89,75,101,1023,-0.35,0.28,0.59,-0.42,0.00,0.65,3.50,1.98,-0.21,3,Estratificado
19/2021/04 16:32:18,92,80,103,1023,-1.98,0.28,0.71,0.00,0.00,0.00,0.00,0.00,0.00,3,Estratificado
19/2021/04 16:32:21,79,64,101,1023,-0.10,0.29,0.53,0.00,0.00,0.00,0.00,0.00,0.00,3,Estratificado
19/2021/04 16:32:24,80,65,101,1023,1.47,0.28,0.65,-0.39,0.03,0.65,2.63,4.66,-1.03,3,Estratificado
19/2021/04 16:32:27,91,81,103,1023,0.47,0.28,0.62,-0.45,0.01,0.67,2.37,2.81,-1.26,3,Estratificado
19/2021/04 16:32:30,93,73,103,1023,-0.15,0.30,0.83,-0.44,-0.01,0.64,2.91,3.87,-0.37,3,Estratificado
19/2021/04 16:32:33,74,61,99,1023,-1.04,0.30,0.71,-0.41,-0.03,0.65,3.16,1.47,-0.53,3,Estratificado
19/2021/04 16:32:36,66,58,100,1023,-0.11,0.30,0.49,-0.40,0.01,0.64,2.70,4.24,-0.93,3,Estratificado
19/2021/04 16:32:39,84,70,103,1023,1.85,0.28,0.68,-0.41,0.02,0.64,2.80,4.56,-0.87,3,Estratificado
19/2021/04 16:32:42,96,85,101,1023,1.67,0.28,0.66,-0.46,-0.05,0.66,2.79,2.07,-0.70,3,Estratificado
19/2021/04 16:32:45,76,61,99,1023,-0.59,0.28,0.56,-0.39,0.01,0.64,3.15,2.82,-0.60,3,Estratificado
19/2021/04 16:32:48,76,62,102,1023,-1.37,0.28,0.60,-0.37,0.01,0.62,3.16,5.21,-0.47,3,Estratificado
19/2021/04 16:32:51,90,75,103,1023,0.18,0.28,0.70,-0.41,-0.06,0.67,2.47,2.69,-1.40,3,Estratificado
19/2021/04 16:32:54,92,80,102,1023,-1.20,0.28,0.63,-0.44,-0.01,0.66,3.12,1.57,-0.33,3,Estratificado
19/2021/04 16:32:57,76,61,99,1023,-0.06,0.28,0.58,-0.39,0.04,0.64,3.10,3.66,-0.59,3,Estratificado
19/2021/04 16:33:00,84,72,103,1023,-0.28,0.28,0.66,-0.41,0.02,0.62,2.40,4.42,-0.82,3,Estratificado
19/2021/04 16:33:03,94,77,101,1023,-0.09,0.27,0.76,-0.44,0.01,0.67,2.72,2.85,-0.97,3,Estratificado
19/2021/04 16:33:06,89,71,103,1023,-0.50,0.28,0.60,-0.43,0.00,0.66,3.06,1.66,-0.69,3,Estratificado
19/2021/04 16:33:09,75,68,101,1023,-0.78,0.28,0.66,-0.39,-0.02,0.63,3.79,0.87,-0.92,3,Estratificado
19/2021/04 16:33:12,81,71,100,1023,-0.53,0.28,0.58,-0.38,0.07,0.64,2.59,4.56,-0.98,3,Estratificado
19/2021/04 16:33:15,90,79,101,1023,-0.35,0.28,0.68,-0.47,-0.01,0.67,2.66,1.81,-0.53,3,Estratificado
19/2021/04 16:33:18,83,66,100,1023,0.07,0.27,0.74,-0.45,0.03,0.67,2.92,1.83,-0.72,3,Estratificado
19/2021/04 16:33:21,79,69,101,1023,-0.19,0.28,0.60,-0.39,0.02,0.64,2.99,3.57,-0.28,3,Estratificado
19/2021/04 16:33:24,81,70,100,1023,-0.27,0.28,0.62,-0.40,0.01,0.63,2.30,4.37,-1.41,3,Estratificado
19/2021/04 16:33:27,89,76,101,1023,1.79,0.27,0.74,-0.41,0.02,0.65,2.54,3.02,-0.92,3,Estratificado
19/2021/04 16:33:30,88,75,103,1023,0.06,0.28,0.60,-0.43,0.02,0.67,3.01,1.84,-0.62,3,Estratificado
19/2021/04 16:33:33,80,68,101,1023,0.05,0.28,0.52,-0.39,-0.00,0.64,3.08,3.37,-0.53,3,Estratificado
19/2021/04 16:33:36,78,67,100,1023,-0.24,0.28,0.61,-0.42,0.04,0.62,2.50,5.85,-0.75,3,Estratificado
19/2021/04 16:33:39,83,69,100,1023,-2.00,0.28,0.57,-0.42,-0.01,0.65,2.43,4.41,-1.08,3,Estratificado
19/2021/04 16:33:42,84,68,102,1023,-0.06,0.27,0.74,-0.37,0.03,0.62,2.79,4.40,-0.76,3,Estratificado
19/2021/04 16:33:45,84,72,102,1023,-0.01,0.28,0.62,-0.42,-0.02,0.65,2.90,1.92,-0.82,3,Estratificado
19/2021/04 16:33:48,76,73,100,1023,-0.11,0.28,0.71,-0.41,-0.01,0.65,2.60,3.42,-1.05,3,Estratificado
19/2021/04 16:33:51,77,63,100,1023,-0.09,0.29,0.64,-0.42,-0.02,0.65,2.97,1.73,-0.81,3,Estratificado
19/2021/04 16:33:54,78,69,102,1023,-0.02,0.27,0.61,-0.44,0.01,0.66,2.97,1.49,-0.65,3,Estratificado
19/2021/04 16:33:57,84,73,102,1016,-0.15,0.28,0.69,-0.40,0.00,0.64,2.40,4.38,-1.19,3,Estratificado
19/2021/04 16:34:00,89,79,101,1023,-0.55,0.28,0.67,-0.44,0.02,0.66,2.75,1.67,-0.89,3,Estratificado
19/2021/04 16:34:03,87,71,100,1023,-0.44,0.28,0.60,-0.42,0.01,0.66,3.10,1.62,-0.35,3,Estratificado
19/2021/04 16:34:06,78,65,100,1023,0.10,0.28,0.68,-0.39,0.03,0.64,3.14,3.69,-0.38,3,Estratificado
19/2021/04 16:34:09,82,71,102,1023,-0.11,0.27,0.67,-0.38,0.01,0.65,2.51,3.57,-1.08,3,Estratificado
19/2021/04 16:34:12,97,80,102,1023,0.19,0.27,0.55,-0.42,0.01,0.67,1.96,2.73,-0.85,3,Estratificado
19/2021/04 16:34:15,84,70,103,1023,0.15,0.27,0.70,-0.43,-0.01,0.64,3.09,1.70,-0.58,3,Estratificado
19/2021/04 16:34:18,79,68,101,1023,-0.89,0.28,0.50,-0.42,0.01,0.65,3.34,2.57,-0.09,3,Estratificado
19/2021/04 16:34:21,81,70,99,1023,-0.30,0.27,0.67,-0.38,0.01,0.65,2.79,6.68,-1.09,3,Estratificado
19/2021/04 16:34:24,87,79,102,1023,0.06,0.27,0.75,-0.46,-0.01,0.66,2.49,1.97,-0.87,3,Estratificado
19/2021/04 16:34:27,84,68,99,1023,0.71,0.29,0.65,-0.45,-0.02,0.66,2.89,1.38,-0.69,3,Estratificado
19/2021/04 16:34:30,80,67,102,1023,-2.00,0.27,0.55,-0.39,0.01,0.64,3.47,0.85,0.13,3,Estratificado
19/2021/04 16:34:33,78,68,99,1023,0.40,0.28,0.67,-0.44,0.01,0.66,3.04,1.37,-0.01,3,Estratificado
19/2021/04 16:34:36,91,79,101,1023,0.40,0.27,0.74,-0.38,0.02,0.64,2.46,3.81,-1.11,3,Estratificado
19/2021/04 16:34:39,78,62,101,1023,2.00,0.28,0.72,-0.41,0.02,0.65,3.11,2.26,-0.46,3,Estratificado
