data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 17:51:52,109,101,94,1023,-1.99,0.72,1.32,-0.42,-0.04,0.64,3.50,3.33,-0.83,3,Plug
19/2021/04 17:51:55,108,97,99,1023,-1.34,0.72,1.31,-0.46,-0.00,0.68,3.86,4.42,-0.61,3,Plug
19/2021/04 17:51:58,95,84,95,1023,-0.54,0.72,1.38,-0.40,0.02,0.63,3.32,6.25,0.05,3,Plug
19/2021/04 17:52:01,99,87,93,1023,0.61,0.72,1.44,-0.43,-0.01,0.65,2.75,4.60,-1.24,3,Plug
19/2021/04 17:52:04,111,104,98,1023,2.00,0.72,1.33,-0.50,-0.08,0.68,2.54,11.47,-1.60,3,Plug
19/2021/04 17:52:07,111,99,93,1023,0.41,0.72,1.39,-0.46,-0.04,0.66,3.59,3.02,-0.73,3,Plug
19/2021/04 17:52:10,96,83,93,1023,-0.11,0.72,1.41,-0.40,0.05,0.64,3.40,3.82,-0.50,3,Plug
19/2021/04 17:52:13,100,87,96,1023,-1.65,0.72,1.35,-0.42,0.00,0.64,2.89,4.73,-1.50,3,Plug
19/2021/04 17:52:16,111,96,95,1023,0.39,0.72,1.36,-0.43,-0.00,0.64,2.92,3.12,-1.40,3,Plug
19/2021/04 17:52:19,109,107,99,1023,-1.98,0.72,1.33,-0.49,-0.02,0.72,3.23,7.63,-1.65,3,Plug
19/2021/04 17:52:22,98,83,95,1023,1.61,0.72,1.37,-0.40,0.02,0.63,3.78,3.29,-0.37,3,Plug
19/2021/04 17:52:25,99,84,96,1023,-0.55,0.72,1.33,-0.38,0.03,0.63,3.27,4.31,-1.13,3,Plug
19/2021/04 17:52:28,103,91,97,1023,-1.91,0.72,1.33,-0.39,0.01,0.62,2.66,3.95,-1.76,3,Plug
19/2021/04 17:52:31,112,96,96,1023,0.10,0.72,1.39,-0.44,-0.00,0.66,3.19,3.48,-1.12,3,Plug
19/2021/04 17:52:34,121,106,96,1023,-1.99,0.72,1.37,-0.43,0.01,0.65,3.94,2.14,-0.37,3,Plug
19/2021/04 17:52:37,98,85,93,1023,0.29,0.72,1.37,-0.42,-0.05,0.63,4.10,3.24,-0.20,3,Plug
19/2021/04 17:52:40,105,87,98,1023,-1.95,0.72,1.35,-0.41,0.07,0.63,3.76,1.53,0.39,3,Plug
19/2021/04 17:52:43,104,91,97,1023,0.67,0.72,1.41,-0.41,-0.01,0.64,2.63,6.66,-1.05,3,Plug
19/2021/04 17:52:46,110,105,97,1023,-0.66,0.72,1.32,-0.44,-0.01,0.65,3.37,3.40,-0.60,3,Plug
19/2021/04 17:52:49,108,93,92,1023,-0.26,0.72,1.33,-0.43,-0.02,0.66,3.95,2.77,-0.18,3,Plug
19/2021/04 17:52:52,96,82,93,1023,-0.35,0.72,1.35,-0.37,-0.01,0.61,3.00,5.31,-0.61,3,Plug
19/2021/04 17:52:55,106,91,97,1023,-1.74,0.72,1.41,-0.38,0.03,0.64,2.49,5.18,-1.52,3,Plug
19/2021/04 17:52:58,115,106,95,1023,-1.66,0.72,1.39,-0.43,-0.00,0.64,3.31,3.42,-0.77,3,Plug
19/2021/04 17:53:01,107,93,95,1014,-1.93,0.72,1.30,-0.41,-0.01,0.69,4.44,1.07,0.55,3,Plug
19/2021/04 17:53:04,98,86,95,1023,0.92,0.72,1.38,-0.36,0.02,0.67,3.93,-1.08,-0.64,3,Plug
19/2021/04 17:53:07,98,86,95,1023,0.11,0.72,1.37,-0.39,0.02,0.64,2.76,3.62,-0.98,3,Plug
19/2021/04 17:53:10,100,87,93,1023,1.39,0.72,1.38,-0.40,0.02,0.62,2.33,3.87,-3.01,3,Plug
19/2021/04 17:53:13,111,102,93,1023,-1.95,0.72,1.41,-0.43,0.00,0.65,3.17,3.70,-1.02,3,Plug
19/2021/04 17:53:16,101,88,95,1023,-0.17,0.71,1.42,-0.45,0.01,0.64,4.05,2.18,0.13,3,Plug
19/2021/04 17:53:19,97,85,95,1023,-1.31,0.71,1.40,-0.39,-0.00,0.62,3.58,3.73,-0.40,3,Plug
19/2021/04 17:53:22,92,80,92,1023,-0.44,0.72,1.40,-0.39,0.02,0.63,3.01,4.98,-1.04,3,Plug
19/2021/04 17:53:25,98,86,93,1023,-0.45,0.72,1.38,-0.39,0.01,0.62,2.92,4.82,-2.00,3,Plug
19/2021/04 17:53:28,114,103,93,1023,0.36,0.72,1.43,-0.40,0.00,0.64,3.43,2.76,-0.60,3,Plug
19/2021/04 17:53:31,105,93,96,1023,-0.84,0.71,1.40,-0.46,0.02,0.68,3.53,5.83,-0.04,3,Plug
19/2021/04 17:53:34,102,87,99,1023,-1.33,0.71,1.41,-0.44,0.01,0.64,3.58,2.53,-0.27,3,Plug
