data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 17:43:26,118,108,101,1023,0.23,0.68,1.29,-0.34,0.05,0.85,1.98,-4.82,-2.18,2,Plug
19/2021/04 17:43:29,113,99,99,1019,-0.42,0.68,1.31,-0.40,0.02,0.65,3.61,3.96,1.40,2,Plug
19/2021/04 17:43:32,105,92,102,1023,-1.09,0.68,1.31,-0.41,-0.01,0.64,3.64,3.89,-0.98,2,Plug
19/2021/04 17:43:35,100,85,98,1023,-0.05,0.68,1.32,-0.39,0.02,0.64,3.41,4.13,-0.84,2,Plug
19/2021/04 17:43:38,100,90,97,1023,-1.98,0.69,1.31,-0.36,-0.04,0.57,2.85,0.79,-0.43,2,Plug
19/2021/04 17:43:41,108,95,102,1023,-0.24,0.68,1.31,-0.41,0.02,0.65,2.96,5.27,-1.30,2,Plug
19/2021/04 17:43:44,103,98,97,1023,-0.05,0.68,1.37,-0.43,-0.01,0.65,2.96,3.98,-1.48,2,Plug
19/2021/04 17:43:47,118,108,96,1023,0.03,0.69,1.31,-0.41,0.01,0.64,3.47,2.90,-0.81,2,Plug
19/2021/04 17:43:50,118,111,102,1023,0.66,0.68,1.28,-0.48,0.04,0.67,3.66,1.31,0.57,2,Plug
19/2021/04 17:43:53,122,107,105,1023,2.00,0.68,1.31,-0.39,-0.00,0.63,3.94,2.63,-0.99,2,Plug
19/2021/04 17:43:56,102,87,97,1023,0.31,0.68,1.27,-0.39,-0.01,0.63,3.90,3.37,-0.23,2,Plug
19/2021/04 17:43:59,99,89,98,1023,-0.01,0.68,1.27,-0.39,-0.00,0.63,3.68,4.15,-0.49,2,Plug
19/2021/04 17:44:02,98,88,98,1023,-0.23,0.68,1.29,-0.40,-0.01,0.64,3.40,4.26,-0.59,2,Plug
19/2021/04 17:44:05,107,91,111,1023,-0.21,0.68,1.27,-0.46,-0.04,0.64,3.52,3.93,-0.56,2,Plug
19/2021/04 17:44:08,103,90,96,1023,-0.03,0.68,1.34,-0.43,-0.00,0.64,2.85,4.87,-1.44,2,Plug
19/2021/04 17:44:11,115,109,99,1023,-1.95,0.68,1.31,-0.40,0.03,0.62,3.40,3.34,-0.82,2,Plug
19/2021/04 17:44:14,108,92,99,1023,0.93,0.68,1.34,-0.41,0.00,0.63,3.85,3.27,-0.31,2,Plug
19/2021/04 17:44:17,97,83,97,1023,-0.19,0.68,1.31,-0.39,0.01,0.64,3.55,4.55,-0.61,2,Plug
19/2021/04 17:44:20,105,93,99,1023,-1.44,0.68,1.37,-0.44,-0.01,0.67,3.02,4.19,-0.92,2,Plug
19/2021/04 17:44:23,121,110,99,1023,-1.40,0.68,1.33,-0.48,0.00,0.67,2.51,2.53,-1.75,2,Plug
19/2021/04 17:44:26,114,100,102,1023,-0.71,0.68,1.32,-0.24,-0.08,0.52,5.08,2.85,-0.50,2,Plug
19/2021/04 17:44:29,96,88,99,1023,-1.92,0.68,1.33,-0.39,0.01,0.63,3.43,4.27,-0.47,2,Plug
19/2021/04 17:44:32,104,91,99,1023,0.11,0.68,1.29,-0.43,0.04,0.68,2.48,3.82,-1.40,2,Plug
19/2021/04 17:44:35,113,101,101,1023,-0.29,0.68,1.33,-0.45,-0.02,0.65,2.89,4.28,-1.55,2,Plug
