data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
22/2021/04 01:25:27,60,46,54,1012,-0.13,0.20,0.22,-0.45,0.01,0.65,3.25,4.02,-0.66,1,Estratificado
22/2021/04 01:25:30,62,48,54,1008,0.20,0.21,0.36,-0.44,-0.01,0.66,3.45,3.02,-0.73,1,Estratificado
22/2021/04 01:25:33,59,46,54,1011,-0.45,0.20,0.17,-0.39,-0.01,0.61,4.01,4.22,-0.83,1,Estratificado
22/2021/04 01:25:36,56,44,54,1011,-0.20,0.20,0.43,-0.47,-0.00,0.66,3.56,3.62,-0.74,1,Estratificado
22/2021/04 01:25:40,61,48,56,1010,-0.11,0.20,0.23,-0.41,0.01,0.64,3.88,2.89,-0.43,1,Estratificado
22/2021/04 01:25:42,59,46,54,1013,-0.29,0.21,0.31,-0.38,-0.00,0.61,3.80,4.48,-0.54,1,Estratificado
22/2021/04 01:25:45,58,46,54,1012,-0.31,0.21,0.31,-0.44,-0.00,0.63,3.37,2.82,-1.08,1,Estratificado
22/2021/04 01:25:49,60,46,54,1008,0.47,0.21,0.29,-0.43,0.01,0.64,4.40,2.86,-0.14,1,Estratificado
22/2021/04 01:25:52,60,47,55,1013,-0.08,0.21,0.28,-0.42,0.01,0.63,3.66,4.54,-0.65,1,Estratificado
22/2021/04 01:25:55,57,46,53,1011,0.04,0.21,0.31,-0.45,-0.01,0.65,3.61,2.95,-1.02,1,Estratificado
22/2021/04 01:25:58,59,46,55,1010,-0.12,0.21,0.26,-0.40,0.00,0.62,3.88,3.94,-0.78,1,Estratificado
22/2021/04 01:26:01,59,46,54,1013,-0.33,0.21,0.33,-0.45,0.00,0.64,3.62,2.92,-0.57,1,Estratificado
22/2021/04 01:26:04,60,46,54,1009,0.18,0.22,0.32,-0.41,-0.01,0.66,3.83,3.34,-0.43,1,Estratificado
22/2021/04 01:26:07,56,45,54,1014,-0.06,0.22,0.21,-0.38,-0.00,0.61,3.95,4.48,-0.65,1,Estratificado
22/2021/04 01:26:10,59,48,54,1012,0.03,0.21,0.33,-0.44,0.00,0.63,3.52,3.14,-0.91,1,Estratificado
22/2021/04 01:26:13,59,47,53,1010,0.06,0.22,0.31,-0.42,-0.01,0.65,3.84,3.34,-0.59,1,Estratificado
22/2021/04 01:26:16,62,47,56,1012,0.14,0.21,0.31,-0.38,-0.00,0.62,3.93,4.26,-0.73,1,Estratificado
22/2021/04 01:26:19,57,44,56,1013,-0.11,0.22,0.26,-0.46,0.01,0.65,3.28,4.40,-0.63,1,Estratificado
22/2021/04 01:26:22,60,48,55,1009,0.07,0.22,0.37,-0.45,-0.02,0.66,3.42,2.98,-1.01,1,Estratificado
22/2021/04 01:26:25,61,48,54,1010,-0.08,0.24,0.31,-0.44,-0.01,0.65,4.20,2.82,-0.37,1,Estratificado
22/2021/04 01:26:28,58,45,53,1014,-0.33,0.20,0.28,-0.39,0.00,0.61,4.23,4.50,-0.56,1,Estratificado
22/2021/04 01:26:31,60,46,54,1011,-0.42,0.19,0.33,-0.46,-0.01,0.64,3.51,3.18,-1.03,1,Estratificado
22/2021/04 01:26:34,59,46,53,1008,-0.98,0.19,0.27,-0.43,-0.00,0.65,3.68,3.44,-0.76,1,Estratificado
22/2021/04 01:26:37,60,47,56,1012,0.04,0.19,0.29,-0.39,0.00,0.61,3.95,4.63,-0.60,1,Estratificado
22/2021/04 01:26:40,62,48,55,1011,-0.09,0.20,0.28,-0.46,0.00,0.65,3.03,3.26,-1.19,1,Estratificado
22/2021/04 01:26:43,57,45,55,1007,-0.20,0.27,0.30,-0.40,-0.01,0.64,4.26,3.29,-0.53,1,Estratificado
22/2021/04 01:26:46,60,46,55,1011,0.17,0.21,0.35,-0.38,0.01,0.61,3.97,4.56,-0.48,1,Estratificado
22/2021/04 01:26:49,58,45,55,1011,-0.04,0.21,0.21,-0.46,0.00,0.65,3.34,3.16,-0.92,1,Estratificado
22/2021/04 01:26:52,60,45,54,1007,-0.68,0.21,0.25,-0.41,0.00,0.64,4.14,2.63,-0.47,1,Estratificado
22/2021/04 01:26:55,60,46,54,1012,0.08,0.24,0.35,-0.38,0.01,0.60,4.06,3.80,-0.62,1,Estratificado
22/2021/04 01:27:01,61,46,55,1010,-0.07,0.25,0.31,-0.45,-0.02,0.65,3.58,2.52,-1.10,1,Estratificado
22/2021/04 01:27:04,61,47,56,1010,0.12,0.20,0.29,-0.42,-0.01,0.62,4.13,3.49,-0.46,1,Estratificado
22/2021/04 01:27:07,59,46,55,1013,-0.57,0.20,0.30,-0.42,0.02,0.63,3.69,4.11,-0.50,1,Estratificado
