data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
20/2021/04 15:09:17,41,26,54,1023,-0.66,0.63,1.28,-0.41,0.02,0.66,3.17,3.53,-1.11,3,Plug
20/2021/04 15:09:20,50,41,55,1023,2.00,0.62,1.29,-0.45,-0.01,0.66,3.31,3.02,-0.79,3,Plug
20/2021/04 15:09:23,51,39,54,1023,0.01,0.63,1.20,-0.43,0.01,0.63,3.94,0.94,-0.40,3,Plug
20/2021/04 15:09:26,39,20,54,1023,-2.00,0.63,1.21,-0.55,0.07,0.66,2.02,8.81,-1.92,3,Plug
20/2021/04 15:09:29,40,27,54,1023,-2.00,0.63,1.20,-0.43,-0.03,0.69,2.54,6.06,-1.67,3,Plug
20/2021/04 15:09:32,45,42,56,1023,2.00,0.62,1.19,-0.50,0.06,0.70,3.34,-2.53,-0.38,3,Plug
20/2021/04 15:09:35,48,42,54,1023,0.05,0.62,1.30,-0.45,-0.03,0.66,3.55,1.86,-0.58,3,Plug
20/2021/04 15:09:38,41,24,54,1023,-0.81,0.62,1.22,-0.40,0.03,0.64,3.56,3.22,-0.25,3,Plug
20/2021/04 15:09:41,41,21,53,1023,-0.19,0.62,1.26,-0.39,0.01,0.63,3.27,4.73,-0.95,3,Plug
20/2021/04 15:09:44,42,28,55,1023,-1.59,0.62,1.21,-0.41,0.00,0.64,3.02,4.57,-1.22,3,Plug
20/2021/04 15:09:47,51,46,54,1023,0.04,0.62,1.24,-0.59,-0.50,0.70,6.90,-5.18,2.95,3,Plug
20/2021/04 15:09:50,39,24,54,1023,0.28,0.62,1.22,-0.48,0.02,0.62,2.67,11.19,0.79,3,Plug
20/2021/04 15:09:53,45,22,54,1023,-0.33,0.61,1.29,-0.39,0.02,0.61,3.71,4.00,-0.51,3,Plug
20/2021/04 15:09:56,42,27,54,1023,0.38,0.62,1.22,-0.41,-0.03,0.66,3.37,3.03,-1.15,3,Plug
20/2021/04 15:09:59,50,40,55,1023,-2.00,0.61,1.20,-0.42,-0.02,0.64,3.51,3.29,-0.82,3,Plug
20/2021/04 15:10:02,50,46,54,1023,-0.19,0.61,1.24,-0.42,0.04,0.65,3.58,3.01,-0.77,3,Plug
20/2021/04 15:10:05,46,32,54,1023,0.82,0.62,1.28,-0.44,0.02,0.65,4.03,2.10,0.34,3,Plug
20/2021/04 15:10:08,36,24,54,1023,-0.12,0.61,1.33,-0.42,0.01,0.61,3.48,4.59,0.13,3,Plug
20/2021/04 15:10:11,34,20,53,1023,-1.17,0.61,1.20,-0.40,-0.01,0.64,2.89,4.94,-0.89,3,Plug
20/2021/04 15:10:14,39,25,53,1023,-2.00,0.62,1.28,-0.42,0.00,0.65,2.94,4.24,-1.17,3,Plug
20/2021/04 15:10:17,41,28,53,1023,-0.10,0.61,1.26,-0.40,-0.04,0.63,3.03,4.60,-0.95,3,Plug
20/2021/04 15:10:20,54,47,54,1023,-0.56,0.61,1.24,-0.42,-0.02,0.65,3.70,3.03,-0.31,3,Plug
20/2021/04 15:10:23,42,30,55,1021,-0.75,0.62,1.23,-0.39,0.06,0.63,3.63,2.98,-0.38,3,Plug
20/2021/04 15:10:26,34,22,55,1023,-0.18,0.61,1.24,-0.41,0.01,0.63,3.35,4.42,-0.55,3,Plug
20/2021/04 15:10:29,42,29,56,1023,-2.00,0.61,1.23,-0.33,0.03,0.64,2.89,3.58,-1.79,3,Plug
20/2021/04 15:10:32,49,40,53,1023,0.68,0.61,1.25,-0.44,-0.00,0.65,3.36,2.26,-0.76,3,Plug
20/2021/04 15:10:35,51,43,54,1023,0.00,0.61,1.19,-0.41,-0.09,0.69,4.33,2.11,0.63,3,Plug
20/2021/04 15:10:38,38,21,54,1023,-2.00,0.61,1.23,-0.36,0.01,0.62,3.93,2.19,-0.24,3,Plug
20/2021/04 15:10:41,33,21,55,1023,-0.43,0.61,1.27,-0.36,0.06,0.62,3.32,4.85,-1.22,3,Plug
20/2021/04 15:10:44,40,24,55,1023,-0.17,0.61,1.29,-0.41,0.08,0.66,3.10,4.21,-1.60,3,Plug
20/2021/04 15:10:47,41,31,55,1023,-0.09,0.61,1.22,-0.32,0.04,0.61,4.27,-0.82,-0.05,3,Plug
20/2021/04 15:10:50,54,43,55,1023,-0.85,0.61,1.28,-0.43,-0.01,0.66,3.13,3.47,-1.50,3,Plug
20/2021/04 15:10:53,48,44,56,1023,0.02,0.60,1.25,-0.43,0.02,0.63,3.14,3.69,-0.70,3,Plug
20/2021/04 15:10:56,39,26,55,1023,-2.00,0.59,1.23,-0.52,0.03,0.68,3.31,1.84,0.59,3,Plug
20/2021/04 15:10:59,41,23,55,1023,-2.00,0.59,1.31,-0.38,0.03,0.64,3.21,4.17,-0.53,3,Plug
20/2021/04 15:11:02,43,29,56,1023,0.17,0.59,1.32,-0.42,-0.01,0.64,3.02,4.16,-1.38,3,Plug
20/2021/04 15:11:05,55,46,55,1023,1.45,0.59,1.20,-0.42,0.02,0.65,3.74,1.50,-1.19,3,Plug
20/2021/04 15:11:08,40,25,54,1023,-0.11,0.59,1.27,-0.39,0.04,0.63,3.41,2.68,-0.49,3,Plug
20/2021/04 15:11:11,41,23,55,1023,-0.70,0.60,1.16,-0.38,0.00,0.64,3.44,4.12,-0.92,3,Plug
20/2021/04 15:11:14,46,33,55,1023,0.15,0.60,1.20,-0.42,0.02,0.64,3.11,4.15,-1.65,3,Plug
20/2021/04 15:11:17,47,37,55,1023,0.28,0.59,1.19,-0.45,-0.01,0.65,3.89,2.24,0.30,3,Plug
20/2021/04 15:11:20,39,22,55,1023,-0.06,0.59,1.20,-0.38,-0.03,0.63,3.52,5.43,-0.88,3,Plug
