data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 16:42:29,143,127,116,1023,0.09,0.27,0.91,-0.42,-0.01,0.66,3.02,1.95,-0.26,4,Estratificado
19/2021/04 16:42:32,127,112,122,1023,-0.11,0.28,0.63,-0.33,-0.02,0.63,3.22,10.33,-0.79,4,Estratificado
19/2021/04 16:42:35,128,116,120,1023,-1.86,0.27,0.77,-0.36,-0.00,0.64,2.31,6.24,-1.11,4,Estratificado
19/2021/04 16:42:38,132,122,119,1023,0.45,0.27,0.77,-0.42,0.00,0.65,3.11,0.98,-0.30,4,Estratificado
19/2021/04 16:42:41,120,108,118,1023,-0.03,0.27,0.67,-0.38,-0.01,0.63,3.40,2.88,0.40,4,Estratificado
19/2021/04 16:42:44,136,123,118,1023,-1.39,0.28,0.76,-0.41,0.02,0.65,2.50,2.98,-1.21,4,Estratificado
19/2021/04 16:42:47,131,119,118,1023,0.02,0.28,0.76,-0.44,0.01,0.66,3.00,1.46,-0.42,4,Estratificado
19/2021/04 16:42:50,122,110,120,1023,0.07,0.27,0.80,-0.40,-0.01,0.64,3.11,4.07,-0.40,4,Estratificado
19/2021/04 16:42:53,126,113,117,1023,0.74,0.27,0.72,-0.39,-0.00,0.64,2.39,7.61,-1.83,4,Estratificado
19/2021/04 16:42:56,134,129,117,1023,-0.04,0.28,0.85,-0.42,-0.01,0.65,3.33,2.42,-0.14,4,Estratificado
19/2021/04 16:42:59,125,109,118,1023,0.11,0.27,1.04,-0.42,0.00,0.64,3.12,2.41,-0.72,4,Estratificado
