data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
20/2021/04 00:27:59,50,39,36,1023,-0.33,0.51,1.16,-0.41,-0.01,0.64,3.89,3.28,-0.08,4,Golfada
20/2021/04 00:28:02,36,24,36,1023,0.30,0.51,1.06,-0.34,0.01,0.61,4.25,7.27,-0.21,4,Golfada
20/2021/04 00:28:05,40,28,38,1023,0.49,0.50,1.13,-0.45,0.02,0.66,3.03,4.56,-1.61,4,Golfada
20/2021/04 00:28:08,48,33,36,1023,-0.89,0.50,1.16,-0.43,0.00,0.65,3.43,2.56,-1.33,4,Golfada
20/2021/04 00:28:11,59,49,38,1023,2.00,0.50,1.13,-0.45,-0.06,0.63,3.71,3.43,-0.35,4,Golfada
20/2021/04 00:28:14,44,31,37,1023,-0.54,0.51,1.10,-0.41,-0.01,0.64,4.25,3.34,-0.13,4,Golfada
20/2021/04 00:28:17,41,24,36,1023,-0.38,0.50,1.09,-0.39,-0.01,0.62,3.66,4.66,-0.63,4,Golfada
20/2021/04 00:28:20,42,23,36,1023,-0.27,0.50,1.15,-0.38,0.01,0.63,4.19,3.79,-0.56,4,Golfada
20/2021/04 00:28:23,43,31,36,1023,0.09,0.50,1.03,-0.43,-0.08,0.63,2.98,5.64,-0.27,4,Golfada
20/2021/04 00:28:26,56,36,36,1023,-0.41,0.50,1.17,-0.41,0.01,0.62,3.56,3.08,-1.03,4,Golfada
20/2021/04 00:28:29,46,31,37,1023,0.42,0.50,1.18,-0.40,0.05,0.63,3.96,3.43,-0.29,4,Golfada
20/2021/04 00:28:32,37,22,37,1023,-2.00,0.50,1.06,-0.38,0.03,0.63,4.10,5.18,-0.32,4,Golfada
20/2021/04 00:28:35,44,31,37,1023,0.45,0.50,1.18,-0.41,0.03,0.63,-3.93,-3.93,-3.93,4,Golfada
20/2021/04 00:28:38,51,46,36,1023,0.23,0.50,1.10,-0.41,-0.02,0.63,3.96,3.19,-0.37,4,Golfada
20/2021/04 00:28:41,41,24,37,1023,0.77,0.50,1.09,-0.35,-0.07,0.59,4.99,-0.37,-0.31,4,Golfada
20/2021/04 00:28:44,45,26,37,1023,0.01,0.49,1.20,-0.41,0.01,0.65,3.40,4.23,-0.74,4,Golfada
20/2021/04 00:28:47,54,38,37,1023,-0.07,0.50,1.07,-0.45,-0.01,0.64,3.58,2.28,-1.05,4,Golfada
20/2021/04 00:28:50,49,38,36,1023,-0.55,0.51,1.04,-0.39,0.02,0.65,4.42,3.23,-0.08,4,Golfada
20/2021/04 00:28:53,37,23,36,1023,0.12,0.50,1.14,-0.32,0.01,0.59,3.70,5.18,-0.31,4,Golfada
20/2021/04 00:28:56,45,28,36,1023,-2.00,0.50,1.10,-0.48,0.06,0.68,0.00,0.49,-1.37,4,Golfada
