data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
18/2021/04 20:49:26,38,25,31,1023,-1.32,0.36,0.72,-0.42,-0.01,0.64,3.33,4.11,-1.06,3,Estratificado
18/2021/04 20:49:29,38,22,32,1023,-0.27,0.35,0.79,-0.40,0.02,0.62,3.46,3.27,-1.05,3,Estratificado
18/2021/04 20:49:32,36,24,32,1023,1.05,0.35,0.81,-0.44,0.02,0.64,3.25,4.79,-0.68,3,Estratificado
18/2021/04 20:49:35,38,37,33,1023,0.39,0.36,0.71,-0.45,0.02,0.66,3.34,0.22,-1.21,3,Estratificado
18/2021/04 20:49:38,30,16,32,1023,-0.48,0.35,0.76,-0.35,0.01,0.62,4.11,3.76,-0.24,3,Estratificado
18/2021/04 20:49:41,34,21,32,1023,0.07,0.35,0.76,-0.45,0.02,0.63,2.98,4.51,-1.27,3,Estratificado
18/2021/04 20:49:44,49,38,31,1023,-1.36,0.35,0.83,-0.44,-0.00,0.64,3.89,2.55,-0.30,3,Estratificado
18/2021/04 20:49:47,32,17,32,1023,-0.38,0.35,0.72,-0.39,0.04,0.63,3.93,5.08,-0.61,3,Estratificado
18/2021/04 20:49:50,34,21,31,1023,-0.39,0.35,0.88,-0.43,-0.02,0.65,2.80,3.89,-0.92,3,Estratificado
18/2021/04 20:49:53,48,37,31,1023,1.69,0.36,0.76,-0.42,0.03,0.65,3.89,2.94,-0.45,3,Estratificado
18/2021/04 20:49:56,32,17,30,1023,-0.12,0.36,0.73,-0.43,0.01,0.64,2.56,5.18,-2.26,3,Estratificado
18/2021/04 20:49:59,34,21,32,1023,-0.07,0.35,0.75,-0.45,0.02,0.63,2.98,4.21,-1.47,3,Estratificado
18/2021/04 20:50:02,50,38,31,1023,-0.48,0.35,0.82,-0.41,-0.01,0.64,3.95,2.39,-0.75,3,Estratificado
18/2021/04 20:50:05,32,18,32,1023,-0.35,0.35,0.81,-0.38,0.04,0.65,4.58,4.27,0.12,3,Estratificado
18/2021/04 20:50:08,36,21,32,1023,1.65,0.35,0.79,-0.41,0.03,0.65,3.22,3.08,-0.99,3,Estratificado
18/2021/04 20:50:11,42,38,31,1023,-0.70,0.35,0.80,-0.41,-0.00,0.65,3.85,2.90,-0.48,3,Estratificado
18/2021/04 20:50:14,34,15,32,1023,1.20,0.35,0.83,-0.39,-0.03,0.62,3.71,5.08,-0.18,3,Estratificado
18/2021/04 20:50:17,35,22,31,1023,-0.23,0.35,0.77,-0.45,0.06,0.64,3.22,3.59,-1.61,3,Estratificado
18/2021/04 20:50:20,39,30,30,1023,-0.85,0.35,0.82,-0.43,-0.06,0.65,3.99,2.24,-0.52,3,Estratificado
18/2021/04 20:50:23,31,13,31,1023,-2.00,0.35,0.69,-0.37,0.01,0.65,3.17,5.93,-0.79,3,Estratificado
18/2021/04 20:50:26,44,33,31,1023,0.13,0.35,0.73,-0.43,-0.01,0.69,2.63,2.47,-1.52,3,Estratificado
18/2021/04 20:50:29,34,18,31,1023,-1.37,0.34,0.82,-0.33,-0.03,0.64,5.11,-3.95,-1.82,3,Estratificado
18/2021/04 20:50:32,40,25,32,1023,-2.00,0.34,0.81,-0.43,0.00,0.62,3.12,5.19,-1.18,3,Estratificado
18/2021/04 20:50:35,39,27,32,1023,-0.10,0.35,0.81,-0.44,-0.01,0.65,3.36,3.34,-1.13,3,Estratificado
18/2021/04 20:50:38,34,25,31,1023,0.21,0.35,0.69,-0.44,-0.00,0.64,4.02,2.50,-0.33,3,Estratificado
18/2021/04 20:50:41,32,17,32,1023,-1.73,0.34,0.84,-0.37,-0.01,0.63,3.73,5.27,-0.19,3,Estratificado
18/2021/04 20:50:44,34,20,31,1023,-0.25,0.35,0.71,-0.40,0.00,0.64,3.19,5.05,-1.08,3,Estratificado
18/2021/04 20:50:47,44,40,31,1023,-0.43,0.34,0.83,-0.41,0.00,0.63,3.55,2.06,-0.69,3,Estratificado
18/2021/04 20:50:50,33,18,32,1023,-0.24,0.34,0.84,-0.35,-0.02,0.63,4.08,4.37,-0.27,3,Estratificado
18/2021/04 20:50:53,35,20,32,1023,0.13,0.35,0.82,-0.44,-0.02,0.62,3.22,3.76,-0.84,3,Estratificado
18/2021/04 20:50:56,46,34,31,1023,-0.34,0.35,0.82,-0.43,0.01,0.64,3.89,2.61,-0.54,3,Estratificado
18/2021/04 20:50:59,45,22,32,1023,0.60,0.34,0.84,-0.38,0.11,0.61,2.84,6.83,-0.15,3,Estratificado
18/2021/04 20:51:02,42,27,32,1023,-0.54,0.35,0.72,-0.45,-0.00,0.66,3.26,3.92,-1.32,3,Estratificado
18/2021/04 20:51:05,38,22,31,1023,-0.49,0.34,0.91,-0.38,0.01,0.68,4.42,0.56,-0.05,3,Estratificado
18/2021/04 20:51:08,36,22,31,1023,-0.73,0.34,0.81,-0.39,0.03,0.63,3.83,4.49,-0.56,3,Estratificado
18/2021/04 20:51:11,38,26,32,1023,-0.11,0.34,0.75,-0.41,0.01,0.64,3.00,3.68,-1.59,3,Estratificado
18/2021/04 20:51:14,36,30,31,1023,0.15,0.34,0.80,-0.42,0.00,0.66,3.21,2.77,-1.11,3,Estratificado
18/2021/04 20:51:17,34,21,30,1023,-0.36,0.35,0.75,-0.39,0.01,0.67,3.91,2.22,-0.97,3,Estratificado
18/2021/04 20:51:20,37,24,33,1023,2.00,0.34,0.85,-0.37,-0.01,0.60,4.62,6.56,-0.22,3,Estratificado
18/2021/04 20:51:23,37,25,32,1023,-0.44,0.34,0.81,-0.38,0.05,0.64,3.67,3.99,-0.71,3,Estratificado
18/2021/04 20:51:26,47,32,32,1023,-0.14,0.35,0.82,-0.46,-0.09,0.66,3.24,3.56,-0.85,3,Estratificado
18/2021/04 20:51:29,41,31,34,1023,-0.31,0.35,0.66,-0.42,-0.03,0.60,4.05,-1.24,-2.62,3,Estratificado
18/2021/04 20:51:32,31,16,32,1023,-0.33,0.34,0.80,-0.40,-0.00,0.62,3.98,4.86,0.43,3,Estratificado
18/2021/04 20:51:35,36,21,32,1023,-0.21,0.35,0.75,-0.41,0.01,0.64,3.31,4.25,-1.14,3,Estratificado
18/2021/04 20:51:38,41,39,32,1023,-0.27,0.35,0.80,-0.42,-0.01,0.63,3.68,2.51,-0.76,3,Estratificado
18/2021/04 20:51:41,31,15,32,1023,-0.46,0.35,0.62,-0.39,0.02,0.63,3.99,3.78,-0.60,3,Estratificado
18/2021/04 20:51:44,34,21,31,1023,-0.08,0.35,0.76,-0.42,-0.00,0.63,2.98,4.23,-1.34,3,Estratificado
18/2021/04 20:51:47,48,40,32,1023,0.03,0.34,0.69,-0.42,-0.02,0.65,3.98,2.48,-0.41,3,Estratificado
18/2021/04 20:51:50,32,16,32,1023,0.07,0.34,0.79,-0.42,0.02,0.65,3.77,3.05,-0.69,3,Estratificado
18/2021/04 20:51:53,31,21,31,1023,0.43,0.34,0.81,-0.45,-0.00,0.65,3.47,4.11,-0.90,3,Estratificado
18/2021/04 20:51:56,49,39,31,1023,-2.00,0.34,0.79,-0.41,0.03,0.66,3.43,2.85,-0.80,3,Estratificado
18/2021/04 20:51:59,32,17,32,1023,-0.35,0.34,0.73,-0.41,0.03,0.64,3.90,3.11,-0.44,3,Estratificado
18/2021/04 20:52:02,34,20,32,1023,-0.24,0.34,0.77,-0.43,-0.00,0.73,3.54,3.85,-1.37,3,Estratificado
