data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 16:23:12,89,72,101,1023,-0.16,0.27,0.61,-0.45,-0.01,0.66,3.60,1.98,-0.33,2,Estratificado
19/2021/04 16:23:15,77,69,105,1023,-0.03,0.28,0.57,-0.43,0.01,0.65,3.89,2.15,0.27,2,Estratificado
19/2021/04 16:23:18,85,74,103,1023,-0.06,0.27,0.50,0.00,0.00,0.00,0.00,0.00,0.00,2,Estratificado
19/2021/04 16:23:21,92,77,103,1023,-0.40,0.27,0.51,-0.45,0.00,0.67,2.83,3.77,-1.11,2,Estratificado
19/2021/04 16:23:24,90,77,105,1023,0.32,0.27,0.44,-0.43,0.01,0.65,3.41,2.19,-0.81,2,Estratificado
19/2021/04 16:23:27,77,64,102,1023,-2.00,0.27,0.55,-0.40,0.03,0.66,3.40,2.97,-0.82,2,Estratificado
19/2021/04 16:23:30,83,71,103,1023,-0.32,0.27,0.47,-0.40,0.01,0.63,3.50,3.76,-0.65,2,Estratificado
19/2021/04 16:23:34,84,74,105,1023,-1.00,0.27,0.52,-0.38,-0.01,0.63,3.20,5.08,-0.89,2,Estratificado
19/2021/04 16:23:36,87,76,105,1023,-0.21,0.27,0.53,-0.40,0.01,0.64,2.80,4.55,-1.17,2,Estratificado
19/2021/04 16:23:39,89,75,103,1023,-0.13,0.27,0.50,-0.41,0.00,0.64,2.92,4.02,-1.37,2,Estratificado
19/2021/04 16:23:42,90,80,104,1023,-0.09,0.27,0.43,-0.46,0.00,0.66,3.13,2.47,-1.11,2,Estratificado
19/2021/04 16:23:46,101,85,102,1023,-0.38,0.27,0.54,-0.43,-0.00,0.66,3.51,2.05,-0.37,2,Estratificado
