data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
20/2021/04 15:21:52,50,47,55,1023,-0.76,0.63,1.23,-0.43,0.04,0.67,2.73,3.64,-1.18,4,Golfada
20/2021/04 15:21:55,41,26,57,1023,0.03,0.63,1.31,-0.40,-0.01,0.64,3.62,3.29,-0.83,4,Golfada
20/2021/04 15:21:58,40,21,54,1023,0.21,0.63,1.29,-0.40,0.00,0.65,3.21,4.82,-1.18,4,Golfada
20/2021/04 15:22:01,49,35,55,1023,-0.09,0.64,1.33,-0.44,-0.02,0.66,2.86,3.47,-1.40,4,Golfada
20/2021/04 15:22:04,51,38,55,1023,1.10,0.64,1.21,-0.42,0.02,0.66,3.73,3.34,-0.69,4,Golfada
20/2021/04 15:22:07,38,22,56,1023,-1.49,0.63,1.24,-0.35,0.02,0.63,3.21,5.82,-1.21,4,Golfada
20/2021/04 15:22:10,43,29,55,1023,-2.00,0.63,1.32,-0.42,0.00,0.64,2.94,4.91,-1.17,4,Golfada
20/2021/04 15:22:13,50,45,55,1023,-0.66,0.63,1.25,-0.45,-0.03,0.67,3.74,1.84,-0.47,4,Golfada
20/2021/04 15:22:16,37,25,56,1023,-2.00,0.63,1.28,-0.40,0.01,0.63,3.46,3.45,-0.34,4,Golfada
20/2021/04 15:22:19,37,26,56,1023,-1.33,0.63,1.31,-0.41,0.03,0.64,2.89,4.13,-1.30,4,Golfada
20/2021/04 15:22:22,42,29,54,1023,-0.36,0.63,1.33,-0.44,0.00,0.65,3.49,0.99,0.11,4,Golfada
20/2021/04 15:22:25,52,45,55,1023,-2.00,0.63,1.28,-0.41,-0.01,0.66,3.65,1.15,-0.94,4,Golfada
20/2021/04 15:22:28,40,22,54,1023,-0.06,0.63,1.31,-0.41,-0.03,0.62,3.69,4.59,0.11,4,Golfada
20/2021/04 15:22:31,38,22,55,1023,-0.48,0.63,1.28,-0.40,-0.04,0.62,2.75,5.18,-1.52,4,Golfada
20/2021/04 15:22:34,50,37,56,1023,-0.76,0.63,1.34,-0.43,0.01,0.64,3.08,3.79,-1.01,4,Golfada
20/2021/04 15:22:37,52,42,55,1023,-0.31,0.63,1.30,-0.42,0.01,0.64,3.66,2.37,-0.47,4,Golfada
20/2021/04 15:22:40,40,23,55,1023,-2.00,0.63,1.26,-0.31,0.03,0.63,3.71,2.51,-1.03,4,Golfada
20/2021/04 15:22:43,38,23,55,1023,0.54,0.63,1.30,-0.61,0.06,0.73,0.79,11.03,-2.56,4,Golfada
20/2021/04 15:22:46,44,30,55,1023,0.07,0.63,1.32,-0.45,0.01,0.66,3.09,3.40,-1.22,4,Golfada
20/2021/04 15:22:49,57,46,55,1023,-0.05,0.63,1.28,-0.42,-0.02,0.64,3.43,3.18,-0.63,4,Golfada
20/2021/04 15:22:52,46,35,55,1023,0.45,0.63,1.30,-0.43,0.04,0.64,3.75,1.63,-0.34,4,Golfada
20/2021/04 15:22:55,41,25,54,1023,-1.06,0.63,1.19,-0.47,-0.14,0.65,4.63,-1.90,-0.79,4,Golfada
20/2021/04 15:22:58,40,23,56,1023,-0.42,0.62,1.29,-0.40,-0.01,0.63,2.98,6.01,-1.18,4,Golfada
20/2021/04 15:23:01,43,28,54,1023,0.78,0.63,1.25,-0.40,-0.01,0.63,2.66,4.60,-1.37,4,Golfada
20/2021/04 15:23:04,53,47,56,1023,-0.58,0.62,1.28,-0.41,0.00,0.65,3.40,3.25,-0.14,4,Golfada
20/2021/04 15:23:07,45,29,55,1023,-1.06,0.62,1.31,-0.41,-0.00,0.63,3.44,4.21,-0.78,4,Golfada
20/2021/04 15:23:10,39,21,54,1023,-0.55,0.62,1.27,-0.39,0.01,0.64,3.55,3.22,-0.79,4,Golfada
20/2021/04 15:23:13,41,28,56,1023,-0.78,0.63,1.22,-0.40,0.00,0.60,2.84,6.66,-1.69,4,Golfada
20/2021/04 15:23:16,50,45,56,1023,-0.22,0.62,1.30,-0.38,-0.02,0.62,4.04,1.40,0.08,4,Golfada
