data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
19/2021/04 22:29:30,40,28,32,1023,1.04,0.28,0.79,-0.38,0.02,0.63,3.76,5.50,-0.68,4,Estratificado
19/2021/04 22:29:33,47,34,34,1023,-2.00,0.29,0.70,-0.43,-0.03,0.66,3.34,2.87,-1.39,4,Estratificado
19/2021/04 22:29:36,40,25,33,1023,-0.05,0.29,0.68,-0.43,0.01,0.64,3.44,3.84,-0.59,4,Estratificado
19/2021/04 22:29:39,40,31,33,1023,-2.00,0.28,0.68,-0.49,0.01,0.66,2.89,5.98,-2.14,4,Estratificado
19/2021/04 22:29:42,54,45,34,1023,0.12,0.28,0.70,-0.42,0.01,0.65,3.80,3.20,-0.61,4,Estratificado
19/2021/04 22:29:45,39,21,33,1023,-0.95,0.28,0.67,-0.40,0.02,0.63,4.11,4.08,-0.31,4,Estratificado
19/2021/04 22:29:48,40,27,32,1023,2.00,0.28,0.76,-0.41,0.04,0.64,3.16,4.05,-2.01,4,Estratificado
19/2021/04 22:29:51,57,44,33,1023,-0.59,0.28,0.76,-0.43,0.01,0.65,3.94,2.79,-0.34,4,Estratificado
19/2021/04 22:29:54,38,26,32,1023,-2.00,0.28,0.73,-0.39,0.02,0.62,4.09,4.94,-0.39,4,Estratificado
19/2021/04 22:29:57,43,33,35,1023,2.00,0.28,0.73,-0.51,0.06,0.70,3.38,4.74,-1.02,4,Estratificado
19/2021/04 22:30:00,55,38,33,1023,-0.07,0.28,0.76,-0.42,0.01,0.66,4.18,2.28,-0.47,4,Estratificado
19/2021/04 22:30:03,37,23,33,1023,0.06,0.28,0.62,-0.39,0.00,0.63,4.24,3.98,-0.41,4,Estratificado
19/2021/04 22:30:06,40,30,33,1023,0.98,0.28,0.69,-0.44,0.02,0.66,3.78,4.14,-0.82,4,Estratificado
19/2021/04 22:30:09,48,36,35,1023,-0.10,0.28,0.66,-0.44,-0.00,0.65,3.98,2.53,-0.89,4,Estratificado
19/2021/04 22:30:12,38,26,33,1023,0.04,0.28,0.68,-0.41,0.02,0.62,4.05,5.17,-0.28,4,Estratificado
19/2021/04 22:30:15,40,27,33,1023,0.76,0.28,0.71,-0.43,-0.04,0.65,3.40,3.69,-1.30,4,Estratificado
19/2021/04 22:30:18,56,38,32,1023,0.56,0.28,0.69,-0.42,0.01,0.65,3.95,2.73,-0.42,4,Estratificado
19/2021/04 22:30:21,34,25,33,1023,-1.21,0.28,0.59,-0.41,0.00,0.63,3.81,5.60,-0.21,4,Estratificado
19/2021/04 22:30:24,41,30,32,1023,0.13,0.28,0.73,-0.48,0.00,0.65,3.35,2.85,-1.15,4,Estratificado
19/2021/04 22:30:27,43,37,33,1023,-0.24,0.28,0.73,-0.41,0.00,0.63,4.00,2.47,-0.76,4,Estratificado
19/2021/04 22:30:30,32,20,33,1023,-1.59,0.28,0.63,-0.42,-0.03,0.63,4.16,2.96,-0.46,4,Estratificado
19/2021/04 22:30:33,35,26,33,1023,-0.07,0.28,0.77,-0.37,-0.00,0.62,4.05,5.11,-0.27,4,Estratificado
19/2021/04 22:30:36,46,31,33,1023,0.07,0.27,0.72,-0.41,0.01,0.64,3.26,4.01,-1.32,4,Estratificado
19/2021/04 22:30:39,53,38,33,1023,-2.00,0.27,0.78,-0.44,-0.03,0.66,3.60,2.12,-0.85,4,Estratificado
19/2021/04 22:30:42,46,28,33,1023,1.95,0.28,0.69,-0.43,0.03,0.66,4.87,2.20,0.24,4,Estratificado
19/2021/04 22:30:45,49,25,32,1023,-0.12,0.28,0.69,-0.38,0.01,0.61,3.91,4.28,-0.66,4,Estratificado
19/2021/04 22:30:48,46,30,34,1023,0.34,0.28,0.69,-0.41,0.01,0.63,3.83,5.36,-0.31,4,Estratificado
19/2021/04 22:30:51,44,32,33,1023,-0.02,0.28,0.71,-0.42,0.00,0.65,3.23,3.05,-1.40,4,Estratificado
19/2021/04 22:30:54,48,31,33,1023,0.32,0.27,0.67,-0.42,0.01,0.65,4.15,2.73,-0.18,4,Estratificado
19/2021/04 22:30:57,42,22,33,1023,-0.17,0.27,0.77,-0.41,0.02,0.63,3.60,5.15,-0.69,4,Estratificado
19/2021/04 22:31:00,45,35,32,1023,-1.11,0.27,0.63,-0.43,-0.02,0.70,2.82,2.86,-1.42,4,Estratificado
19/2021/04 22:31:03,40,24,33,1023,-0.48,0.27,0.75,-0.42,0.01,0.65,4.25,2.68,-0.27,4,Estratificado
19/2021/04 22:31:06,43,31,33,1023,-0.92,0.27,0.78,-0.43,0.01,0.65,3.56,3.72,0.16,4,Estratificado
19/2021/04 22:31:09,48,35,33,1023,0.27,0.27,0.78,-0.42,0.01,0.66,3.73,2.54,-0.68,4,Estratificado
19/2021/04 22:31:12,41,27,33,1023,-0.43,0.27,0.63,-0.39,0.01,0.61,3.80,5.05,-0.62,4,Estratificado
19/2021/04 22:31:15,42,30,32,1023,-0.87,0.27,0.71,-0.42,-0.02,0.66,3.33,3.73,-1.19,4,Estratificado
19/2021/04 22:31:18,42,26,33,1023,0.10,0.27,0.62,-0.44,0.02,0.66,3.73,2.95,-0.53,4,Estratificado
19/2021/04 22:31:21,34,26,33,1023,-0.12,0.27,0.70,-0.38,0.01,0.61,3.88,5.47,-0.42,4,Estratificado
19/2021/04 22:31:24,52,33,32,1023,-0.02,0.27,0.67,-0.42,0.05,0.66,3.66,1.47,-1.68,4,Estratificado
19/2021/04 22:31:27,45,29,33,1023,0.35,0.27,0.66,-0.44,-0.01,0.65,3.98,2.83,-0.27,4,Estratificado
19/2021/04 22:31:30,42,29,34,1023,-0.26,0.26,0.70,-0.40,0.01,0.61,3.86,4.79,-0.38,4,Estratificado
19/2021/04 22:31:33,43,31,33,1023,0.02,0.27,0.61,-0.41,0.01,0.64,3.15,4.12,-1.32,4,Estratificado
19/2021/04 22:31:36,50,33,32,1023,0.23,0.26,0.77,-0.42,-0.01,0.63,3.46,5.30,-0.17,4,Estratificado
19/2021/04 22:31:39,39,26,32,1023,0.38,0.27,0.65,-0.39,0.01,0.64,3.52,6.36,-0.95,4,Estratificado
19/2021/04 22:31:42,46,34,33,1023,0.25,0.27,0.59,-0.41,0.03,0.66,3.78,4.21,-0.08,4,Estratificado
19/2021/04 22:31:45,36,20,32,1023,0.60,0.26,0.84,-0.38,0.00,0.61,4.31,4.02,-0.08,4,Estratificado
