data,Piezo1,Piezo2,801s,Condutance,dP,InletFlow,OutletFlow,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Airflow,FlowPattern
20/2021/04 15:58:11,46,34,57,1023,-0.01,0.70,1.31,-0.43,0.02,0.65,3.58,3.10,-0.24,2,Plug
20/2021/04 15:58:14,44,26,58,1023,-0.07,0.70,1.32,-0.40,0.01,0.64,3.46,4.18,-0.47,2,Plug
20/2021/04 15:58:17,44,29,58,1023,0.63,0.70,1.31,-0.42,0.02,0.62,2.60,5.64,-1.18,2,Plug
20/2021/04 15:58:20,50,47,57,1023,-2.00,0.70,1.31,-0.43,0.03,0.63,3.60,-4.54,-0.18,2,Plug
20/2021/04 15:58:23,47,33,57,1023,0.18,0.70,1.37,-0.41,0.01,0.63,3.70,2.57,-0.18,2,Plug
20/2021/04 15:58:26,41,26,57,1023,-1.13,0.70,1.32,-0.40,-0.04,0.64,3.76,3.89,-0.24,2,Plug
20/2021/04 15:58:29,41,29,58,1023,-1.76,0.70,1.35,-0.47,0.01,0.66,2.98,4.10,-1.71,2,Plug
20/2021/04 15:58:32,46,34,57,1023,-0.08,0.70,1.37,-0.47,-0.01,0.65,3.30,3.95,-0.66,2,Plug
20/2021/04 15:58:35,55,48,58,1023,-0.05,0.70,1.31,-0.43,0.01,0.64,3.90,2.40,0.04,2,Plug
20/2021/04 15:58:38,43,28,58,1023,-0.45,0.70,1.31,-0.41,0.03,0.64,3.47,3.58,-0.69,2,Plug
20/2021/04 15:58:41,42,24,57,1023,-2.00,0.70,1.24,-0.39,0.03,0.64,3.03,5.06,-0.98,2,Plug
20/2021/04 15:58:44,45,30,57,1023,-0.21,0.70,1.31,-0.37,0.00,0.63,2.70,4.88,-1.81,2,Plug
20/2021/04 15:58:47,57,49,57,1023,-2.00,0.70,1.33,-0.40,0.01,0.63,3.54,2.43,-0.38,2,Plug
20/2021/04 15:58:50,48,33,57,1023,-1.46,0.70,1.32,-0.42,0.01,0.64,3.89,2.35,0.07,2,Plug
20/2021/04 15:58:53,41,24,57,1023,-0.31,0.70,1.29,-0.36,0.01,0.62,3.53,3.60,-0.69,2,Plug
20/2021/04 15:58:56,43,29,57,1023,-0.62,0.70,1.32,-0.45,0.04,0.68,1.71,6.37,-2.07,2,Plug
20/2021/04 15:58:59,58,48,58,1023,-0.39,0.70,1.33,-0.41,-0.01,0.65,3.27,2.83,-0.75,2,Plug
20/2021/04 15:59:02,41,27,56,1023,-1.51,0.70,1.34,-0.42,0.01,0.64,3.52,3.37,-0.02,2,Plug
20/2021/04 15:59:05,46,25,57,1023,0.23,0.70,1.36,-0.40,-0.00,0.62,3.24,3.53,-0.60,2,Plug
20/2021/04 15:59:08,41,28,57,1023,0.65,0.70,1.30,-0.39,-0.01,0.62,2.53,6.76,-1.25,2,Plug
20/2021/04 15:59:11,45,31,58,1023,-1.33,0.70,1.36,-0.41,-0.02,0.64,2.75,4.37,-1.69,2,Plug
20/2021/04 15:59:14,59,47,57,1023,0.61,0.70,1.31,-0.43,0.05,0.59,3.39,1.69,-0.40,2,Plug
20/2021/04 15:59:17,49,37,57,1023,-0.53,0.70,1.36,-0.48,0.03,0.66,3.03,4.21,-1.13,2,Plug
20/2021/04 15:59:20,39,25,57,1023,-1.09,0.70,1.33,-0.39,0.01,0.64,3.47,3.81,-0.73,2,Plug
20/2021/04 15:59:23,45,30,58,1023,1.12,0.70,1.32,-0.39,0.01,0.62,2.95,4.86,-1.39,2,Plug
20/2021/04 15:59:26,63,48,58,1023,-0.76,0.70,1.37,-0.45,0.02,0.64,3.29,3.89,-0.64,2,Plug
20/2021/04 15:59:29,43,27,58,1023,0.75,0.70,1.35,-0.39,0.02,0.63,3.64,2.81,-0.89,2,Plug
20/2021/04 15:59:32,41,26,58,1023,-1.12,0.70,1.31,-0.44,-0.02,0.64,3.86,2.57,-0.81,2,Plug
20/2021/04 15:59:35,55,44,57,1023,0.06,0.70,1.36,-0.44,0.00,0.65,3.26,2.90,-0.57,2,Plug
20/2021/04 15:59:38,46,32,57,1023,-1.64,0.70,1.28,-0.44,0.01,0.70,3.98,-0.37,-1.44,2,Plug
20/2021/04 15:59:41,41,23,57,1023,-2.00,0.72,1.35,-0.38,0.02,0.62,3.52,3.71,-0.66,2,Plug
20/2021/04 15:59:44,45,31,58,1023,-0.47,0.70,1.31,-0.41,-0.02,0.63,2.95,4.22,-1.18,2,Plug
20/2021/04 15:59:47,54,48,57,1023,0.12,0.69,1.33,-0.41,-0.02,0.64,3.28,3.82,-0.92,2,Plug
20/2021/04 15:59:50,41,25,57,1023,0.40,0.69,1.32,-0.41,-0.00,0.63,3.50,2.53,-0.45,2,Plug
20/2021/04 15:59:53,41,26,57,1023,0.34,0.69,1.31,-0.41,-0.01,0.69,3.43,7.48,-0.92,2,Plug
20/2021/04 15:59:56,44,30,57,1023,-1.27,0.70,1.31,-0.42,-0.03,0.63,3.30,3.44,-1.02,2,Plug
20/2021/04 15:59:59,57,45,56,1023,-0.20,0.70,1.35,-0.44,0.00,0.65,3.15,3.05,-1.02,2,Plug
20/2021/04 16:00:02,48,42,57,1023,-0.98,0.70,1.27,-0.42,0.04,0.65,3.67,2.79,-0.08,2,Plug
20/2021/04 16:00:05,40,27,58,1023,-2.00,0.69,1.31,-0.41,-0.03,0.62,3.85,2.82,0.31,2,Plug
20/2021/04 16:00:08,40,25,58,1023,-1.51,0.69,1.32,-0.38,0.01,0.61,2.95,3.95,-1.27,2,Plug
20/2021/04 16:00:11,44,32,57,1023,-1.54,0.70,1.35,-0.41,-0.01,0.63,2.92,3.63,-1.27,2,Plug
